ID,NDVI,NDRE,E,N
547,-0.0380599,0.0683821,336526.295,4451842.229
548,0.1346911,0.0271218,336531.295,4451842.229
549,0.0950493,0.0520474,336536.295,4451842.229
550,-0.0079387,0.0500316,336541.295,4451842.229
551,-0.1200971,0.0529386,336551.295,4451842.229
552,-0.1110761,0.0558814,336561.295,4451842.229
553,-0.0302796,0.0632044,336576.295,4451842.229
554,0.0023574,0.068154,336581.295,4451842.229
555,0.1113483,0.0955988,336591.295,4451842.229
556,0.0348451,0.0554858,336596.295,4451842.229
557,0.1262714,0.0737841,336601.295,4451842.229
558,-0.1474964,0.0724056,336396.295,4451837.229
559,0.0863483,0.0721137,336401.295,4451837.229
560,-0.0306324,0.0603305,336406.295,4451837.229
561,-0.0112096,0.0748097,336411.295,4451837.229
562,-0.0232759,0.0754014,336416.295,4451837.229
563,-0.0945499,0.0819573,336421.295,4451837.229
564,-0.0182973,0.0727176,336431.295,4451837.229
565,-0.147734,0.0875819,336436.295,4451837.229
566,0.0230535,0.0932041,336466.295,4451837.229
567,-0.0492031,0.0574189,336476.295,4451837.229
568,0.1651162,0.05927,336491.295,4451837.229
569,0.0152967,0.0476608,336496.295,4451837.229
570,-0.0174043,0.0498384,336501.295,4451837.229
571,0.2082552,0.0727686,336506.295,4451837.229
572,-0.0064,0.0579996,336511.295,4451837.229
573,0.0070478,0.0611533,336516.295,4451837.229
574,-0.0228298,0.0485048,336521.295,4451837.229
575,-0.103021,0.0586606,336531.295,4451837.229
576,-0.0234502,0.0447774,336536.295,4451837.229
577,-0.0209383,0.0381326,336541.295,4451837.229
578,0.0667005,0.0407481,336546.295,4451837.229
579,0.0486864,0.0742232,336556.295,4451837.229
580,-0.0240964,0.0468779,336566.295,4451837.229
581,-0.1451495,0.0873687,336571.295,4451837.229
582,0.019388,0.0647606,336576.295,4451837.229
583,0.193809,0.0773998,336581.295,4451837.229
584,0.207821,0.0586112,336586.295,4451837.229
585,0.0239687,0.0602822,336591.295,4451837.229
586,-0.1433323,0.0449633,336596.295,4451837.229
587,0.1166911,0.0448748,336601.295,4451837.229
588,0.0893429,0.043097,336401.295,4451832.229
589,0.1703522,0.1035254,336406.295,4451832.229
590,-0.0840028,0.0881149,336411.295,4451832.229
591,-0.0069801,0.0771092,336416.295,4451832.229
592,-0.0508285,0.0687,336421.295,4451832.229
593,0.0664567,0.0804206,336426.295,4451832.229
594,-0.1038412,0.089632,336431.295,4451832.229
595,-0.0422247,0.0750314,336436.295,4451832.229
596,-0.101078,0.0676369,336451.295,4451832.229
597,0.0233311,0.0842007,336466.295,4451832.229
598,-0.0576438,0.0699735,336471.295,4451832.229
599,0.0568636,0.0760943,336476.295,4451832.229
600,-0.0495166,0.0536576,336486.295,4451832.229
601,0.1766842,0.077544,336496.295,4451832.229
602,0.039672,0.0617577,336501.295,4451832.229
603,0.0143253,0.0532289,336506.295,4451832.229
604,0.1508803,0.0902801,336511.295,4451832.229
605,-0.1357628,0.0673688,336516.295,4451832.229
606,0.0085296,0.0799049,336521.295,4451832.229
607,0.0406908,0.0661655,336526.295,4451832.229
608,-0.0614015,0.0283904,336531.295,4451832.229
609,-0.0966873,0.0356979,336541.295,4451832.229
610,-0.0613253,0.0607441,336546.295,4451832.229
611,0.1641566,0.1143226,336566.295,4451832.229
612,0.0318786,0.0673159,336571.295,4451832.229
613,-0.0783323,0.0596457,336576.295,4451832.229
614,0.0252142,0.056511,336581.295,4451832.229
615,-0.0746025,0.0318281,336586.295,4451832.229
616,-0.1137289,0.0235396,336591.295,4451832.229
617,0.1912368,0.0608617,336596.295,4451832.229
618,-0.0353408,-0.0163868,336601.295,4451832.229
619,-0.056163,0.0429939,336411.295,4451827.229
620,-0.0070118,0.039605,336416.295,4451827.229
621,-0.041298,0.078304,336421.295,4451827.229
622,-0.0641426,0.0658834,336436.295,4451827.229
623,-0.0479245,0.0647101,336441.295,4451827.229
624,-0.0471317,0.0566484,336446.295,4451827.229
625,-0.0184421,0.0561867,336451.295,4451827.229
626,-0.0708442,0.0415637,336461.295,4451827.229
627,-0.0894651,0.0800577,336471.295,4451827.229
628,-0.1331485,0.0373903,336486.295,4451827.229
629,-0.0101351,0.0636973,336491.295,4451827.229
630,-0.0915136,0.0615041,336506.295,4451827.229
631,0.0317521,0.0656194,336511.295,4451827.229
632,0.1511146,0.0573028,336516.295,4451827.229
633,-0.0715022,0.0458997,336521.295,4451827.229
634,-0.0240597,0.0383212,336526.295,4451827.229
635,-0.0218708,0.0578794,336531.295,4451827.229
636,-0.0150795,0.0656376,336536.295,4451827.229
637,-0.0190056,0.0574168,336541.295,4451827.229
638,-0.1278652,0.0451144,336551.295,4451827.229
639,-0.0915683,0.0457674,336556.295,4451827.229
640,-0.1246462,0.0755864,336561.295,4451827.229
641,-0.0129631,0.0458145,336566.295,4451827.229
642,-0.0126044,0.0437098,336576.295,4451827.229
643,-0.0453603,0.0554064,336581.295,4451827.229
644,-0.0444554,0.0668661,336586.295,4451827.229
645,0.0171711,0.0387955,336591.295,4451827.229
646,-0.0956953,0.0345956,336596.295,4451827.229
647,0.0636349,0.0781738,336406.295,4451822.229
648,0.0927762,0.0842656,336411.295,4451822.229
649,-0.0575548,0.0800555,336421.295,4451822.229
650,0.040911,0.0754267,336426.295,4451822.229
651,-0.0137073,0.0864249,336431.295,4451822.229
652,-0.0456752,0.093399,336446.295,4451822.229
653,0.0421822,0.0815845,336451.295,4451822.229
654,0.055545,0.0700871,336456.295,4451822.229
655,-0.0512093,0.0742614,336471.295,4451822.229
656,-0.1186641,0.0742044,336476.295,4451822.229
657,-0.0468833,0.0610363,336481.295,4451822.229
658,0.0532133,0.0620727,336486.295,4451822.229
659,-0.0624223,0.0634758,336491.295,4451822.229
660,-0.1015625,0.0263407,336496.295,4451822.229
661,-0.1344648,0.0338533,336506.295,4451822.229
662,-0.0773456,0.0260048,336511.295,4451822.229
663,-0.1021964,0.0614004,336516.295,4451822.229
664,-0.052459,0.0369362,336526.295,4451822.229
665,-0.0182042,0.0497095,336531.295,4451822.229
666,-0.0454134,0.0333642,336536.295,4451822.229
667,-0.0728318,0.0449572,336546.295,4451822.229
668,0.0187597,0.0525955,336551.295,4451822.229
669,-0.0155774,0.0645591,336556.295,4451822.229
670,-0.0845585,0.0679377,336561.295,4451822.229
671,-0.0860589,0.0655528,336566.295,4451822.229
672,-0.0071372,0.0798188,336571.295,4451822.229
673,0.0497869,0.0616473,336576.295,4451822.229
674,-0.1434965,0.0759405,336581.295,4451822.229
675,0.1089547,0.067405,336586.295,4451822.229
676,-0.0512329,0.0453502,336591.295,4451822.229
677,0.0775362,0.0859854,336596.295,4451822.229
678,-0.1093046,0.0449868,336406.295,4451817.229
679,-0.0359185,0.0688986,336416.295,4451817.229
680,-0.0298823,0.0679588,336421.295,4451817.229
681,-0.0633204,0.0674868,336426.295,4451817.229
682,-0.0269021,0.0846613,336431.295,4451817.229
683,-0.038188,0.0700066,336436.295,4451817.229
684,-0.1184049,0.0903835,336441.295,4451817.229
685,0.0637723,0.0702829,336451.295,4451817.229
686,0.072565,0.0742321,336456.295,4451817.229
687,0.221712,0.1040665,336476.295,4451817.229
688,0.0955283,0.0584674,336481.295,4451817.229
689,0.0431362,0.0438581,336486.295,4451817.229
690,0.031844,0.0720343,336496.295,4451817.229
691,-0.1024732,0.0485924,336506.295,4451817.229
692,-0.0457572,0.0458447,336511.295,4451817.229
693,-0.1471827,0.0386505,336516.295,4451817.229
694,0.0525419,0.0637048,336521.295,4451817.229
695,0.1042049,0.0722447,336526.295,4451817.229
696,-0.0291201,0.0520583,336531.295,4451817.229
697,0.1032926,0.0598055,336536.295,4451817.229
698,-0.115209,0.0306617,336541.295,4451817.229
699,-0.1345198,0.0514981,336546.295,4451817.229
700,-0.0855495,0.0392532,336551.295,4451817.229
701,-0.0995577,0.0475383,336556.295,4451817.229
702,-0.1288469,0.0597703,336561.295,4451817.229
703,0.0495803,0.1070369,336566.295,4451817.229
704,-0.1331244,0.0329485,336571.295,4451817.229
705,-0.0315111,0.0505711,336581.295,4451817.229
706,-0.0305903,0.0660988,336586.295,4451817.229
707,0.0067678,0.0529183,336596.295,4451817.229
708,0.1091994,0.0706256,336411.295,4451812.229
709,-0.1251455,0.047974,336416.295,4451812.229
710,-0.0113531,0.0683927,336421.295,4451812.229
711,-0.0989729,0.0565655,336426.295,4451812.229
712,-0.1487482,0.0648012,336436.295,4451812.229
713,-0.0038209,0.0928653,336441.295,4451812.229
714,-0.0848322,0.0730786,336451.295,4451812.229
715,-0.0594409,0.0466413,336456.295,4451812.229
716,-0.0408977,0.0850989,336461.295,4451812.229
717,0.0179988,0.1034682,336466.295,4451812.229
718,0.0160879,0.0502155,336476.295,4451812.229
719,0.1859244,0.0993504,336481.295,4451812.229
720,-0.0015596,0.075402,336486.295,4451812.229
721,-0.0436085,0.0274517,336491.295,4451812.229
722,-0.11515,0.0474086,336496.295,4451812.229
723,-0.1155475,0.0336797,336506.295,4451812.229
724,-0.0939801,0.0514275,336516.295,4451812.229
725,-0.0498049,0.0517858,336526.295,4451812.229
726,0.0386351,0.0488976,336536.295,4451812.229
727,0.0394814,0.0616139,336541.295,4451812.229
728,-0.0472945,0.0861136,336556.295,4451812.229
729,-0.026189,0.038026,336561.295,4451812.229
730,-0.0205916,0.0719866,336566.295,4451812.229
731,-0.0263344,0.0557496,336571.295,4451812.229
732,-0.1379368,0.0604948,336576.295,4451812.229
733,-0.1218858,0.0409725,336581.295,4451812.229
734,-0.0659478,0.0394445,336586.295,4451812.229
735,0.036446,0.061024,336591.295,4451812.229
736,0.0083941,0.0730979,336596.295,4451812.229
737,-0.1349752,0.0487221,336411.295,4451807.229
738,-0.0733101,0.0713283,336421.295,4451807.229
739,-0.0016634,0.0723385,336426.295,4451807.229
740,-0.1266621,0.0725525,336431.295,4451807.229
741,0.0154841,0.0682182,336436.295,4451807.229
742,0.0830673,0.0887665,336451.295,4451807.229
743,0.0271782,0.0936542,336456.295,4451807.229
744,0.0102845,0.0696434,336461.295,4451807.229
745,-0.0047469,0.0791722,336476.295,4451807.229
746,-0.0769815,0.0634212,336481.295,4451807.229
747,-0.1441174,0.0621944,336486.295,4451807.229
748,0.0213106,0.0325693,336491.295,4451807.229
749,-0.1010454,0.0390569,336496.295,4451807.229
750,-0.0184566,0.0565998,336501.295,4451807.229
751,-0.0392466,0.0529112,336506.295,4451807.229
752,-0.1284222,0.0771527,336521.295,4451807.229
753,-0.0139161,0.0429017,336531.295,4451807.229
754,-0.0898496,0.034986,336541.295,4451807.229
755,-0.1164404,0.0157289,336546.295,4451807.229
756,-0.0717055,0.0265028,336551.295,4451807.229
757,-0.1224312,0.0401679,336556.295,4451807.229
758,-0.0512464,0.0583622,336561.295,4451807.229
759,0.0525765,0.0484487,336566.295,4451807.229
760,-0.0925118,0.0611863,336571.295,4451807.229
761,0.0176142,0.0739762,336576.295,4451807.229
762,-0.0556676,0.076425,336581.295,4451807.229
763,-0.0764743,0.0907081,336586.295,4451807.229
764,-0.1453774,0.0663582,336591.295,4451807.229
765,-0.0115362,0.0967601,336596.295,4451807.229
766,-0.0982507,0.0575675,336416.295,4451802.229
767,-0.1441101,0.0384618,336426.295,4451802.229
768,0.0274079,0.1140252,336436.295,4451802.229
769,-0.0223557,0.0786675,336441.295,4451802.229
770,0.0413102,0.1276247,336446.295,4451802.229
771,-0.0796729,0.093473,336451.295,4451802.229
772,0.0275983,0.0697026,336456.295,4451802.229
773,0.0103953,0.0672985,336461.295,4451802.229
774,0.0007185,0.0623069,336471.295,4451802.229
775,0.0121061,0.0883391,336476.295,4451802.229
776,0.0193374,0.0576324,336486.295,4451802.229
777,-0.0089613,0.0722223,336491.295,4451802.229
778,0.0690528,0.0531319,336501.295,4451802.229
779,-0.1231862,0.0566033,336506.295,4451802.229
780,-0.003827,0.0544738,336526.295,4451802.229
781,-0.146263,0.030451,336531.295,4451802.229
782,0.0624253,0.0654761,336536.295,4451802.229
783,-0.0698549,0.0545454,336541.295,4451802.229
784,-0.0610029,0.0275758,336546.295,4451802.229
785,0.0609973,0.0583908,336556.295,4451802.229
786,-0.0572196,0.0458764,336561.295,4451802.229
787,-0.0511461,0.0750727,336571.295,4451802.229
788,-0.0074217,0.1036502,336581.295,4451802.229
789,-0.097014,0.0500125,336586.295,4451802.229
790,0.0257579,0.0785902,336591.295,4451802.229
791,0.1569799,0.0795849,336596.295,4451802.229
792,-0.0820879,0.083524,336416.295,4451797.229
793,-0.0747733,0.0349153,336426.295,4451797.229
794,0.0386368,0.0790129,336431.295,4451797.229
795,-0.1307736,0.086223,336436.295,4451797.229
796,-0.0985186,0.0709245,336441.295,4451797.229
797,0.0149687,0.0756736,336446.295,4451797.229
798,0.0090944,0.0841278,336456.295,4451797.229
799,-0.0224538,0.0649499,336461.295,4451797.229
800,-0.0950126,0.0928819,336466.295,4451797.229
801,-0.0315646,0.0472549,336486.295,4451797.229
802,-0.0433098,0.0334537,336496.295,4451797.229
803,-0.1417724,0.0648572,336501.295,4451797.229
804,0.016639,0.0571726,336511.295,4451797.229
805,-0.0431557,0.0201081,336526.295,4451797.229
806,-0.0590761,0.0195212,336531.295,4451797.229
807,-0.1054565,0.0334956,336546.295,4451797.229
808,0.0287905,0.03975,336556.295,4451797.229
809,-0.1287626,0.0433974,336561.295,4451797.229
810,-0.0836239,0.0435143,336566.295,4451797.229
811,-0.1372102,0.0568088,336571.295,4451797.229
812,0.0025509,0.0344053,336576.295,4451797.229
813,0.1009995,0.0655188,336586.295,4451797.229
814,-0.031144,0.0541754,336591.295,4451797.229
815,-0.038551,0.074486,336596.295,4451797.229
816,-0.1200846,0.0607114,336416.295,4451792.229
817,0.0188712,0.0878411,336421.295,4451792.229
818,-0.048198,0.0516651,336426.295,4451792.229
819,-0.0835445,0.0422026,336431.295,4451792.229
820,0.0602081,0.0643505,336436.295,4451792.229
821,0.0133848,0.0722935,336441.295,4451792.229
822,-0.0726266,0.069785,336446.295,4451792.229
823,-0.1384489,0.0756873,336451.295,4451792.229
824,-0.0752565,0.1075869,336466.295,4451792.229
825,-0.0514442,0.0693948,336471.295,4451792.229
826,-0.0745984,0.0576363,336481.295,4451792.229
827,-0.1187944,0.0453788,336496.295,4451792.229
828,0.0636023,0.100657,336501.295,4451792.229
829,-0.0692494,0.0372369,336506.295,4451792.229
830,-0.0565123,0.0565485,336511.295,4451792.229
831,-0.0900653,0.0697555,336516.295,4451792.229
832,-0.0141389,0.0602593,336526.295,4451792.229
833,-0.1407554,0.0398762,336531.295,4451792.229
834,-0.0974792,0.0307851,336536.295,4451792.229
835,-0.0714772,0.0477675,336541.295,4451792.229
836,0.005156,0.0628431,336546.295,4451792.229
837,0.117311,0.0431111,336551.295,4451792.229
838,-0.1107615,0.04671,336556.295,4451792.229
839,0.0997397,0.081964,336561.295,4451792.229
840,-0.1028547,0.0509477,336571.295,4451792.229
841,0.0652865,0.0495491,336576.295,4451792.229
842,0.115913,0.0569675,336586.295,4451792.229
843,0.064811,0.0956359,336591.295,4451792.229
844,0.0371107,0.086687,336596.295,4451792.229
845,-0.0225089,0.0513222,336431.295,4451787.229
846,-0.0844057,0.0565259,336436.295,4451787.229
847,-0.0838469,0.0775597,336441.295,4451787.229
848,-0.0218793,0.0976084,336446.295,4451787.229
849,0.0748776,0.1085207,336451.295,4451787.229
850,-0.0781206,0.0591625,336471.295,4451787.229
851,0.0712709,0.0508757,336491.295,4451787.229
852,-0.0860096,0.0452191,336501.295,4451787.229
853,-0.0047172,0.0391971,336506.295,4451787.229
854,0.0190497,0.0527409,336511.295,4451787.229
855,-0.1358378,0.0254039,336516.295,4451787.229
856,-0.1037132,0.0294116,336521.295,4451787.229
857,0.1439089,0.0571021,336526.295,4451787.229
858,-0.117897,0.0520996,336536.295,4451787.229
859,-0.1354452,0.0553576,336541.295,4451787.229
860,-0.0460544,0.036963,336546.295,4451787.229
861,0.0241925,0.0189578,336556.295,4451787.229
862,-0.0526507,0.0494167,336561.295,4451787.229
863,-0.0844103,0.0613921,336566.295,4451787.229
864,-0.1387419,0.0447271,336571.295,4451787.229
865,-0.0713756,0.0660734,336576.295,4451787.229
866,0.0378506,0.0726402,336581.295,4451787.229
867,0.0392565,0.0485793,336586.295,4451787.229
868,0.0527439,0.0962141,336596.295,4451787.229
869,-0.0251573,0.0780781,336431.295,4451782.229
870,0.10725,0.111718,336436.295,4451782.229
871,-0.0893876,0.0599999,336441.295,4451782.229
872,-0.0170909,0.1202856,336446.295,4451782.229
873,-0.091834,0.0866647,336451.295,4451782.229
874,-0.0592237,0.0696433,336456.295,4451782.229
875,0.1494232,0.1261233,336461.295,4451782.229
876,0.0650374,0.0654736,336476.295,4451782.229
877,-0.0482755,0.0604069,336491.295,4451782.229
878,-0.0433132,0.0713894,336496.295,4451782.229
879,-0.1104077,0.0429011,336501.295,4451782.229
880,-0.1066373,0.0536392,336506.295,4451782.229
881,-0.1040629,0.0086336,336511.295,4451782.229
882,-0.0693835,0.0601508,336516.295,4451782.229
883,-0.1022831,0.0425173,336521.295,4451782.229
884,-0.0989434,0.0189518,336526.295,4451782.229
885,-0.128883,0.026098,336531.295,4451782.229
886,-0.0184712,0.0275775,336536.295,4451782.229
887,-0.1009746,0.0314225,336541.295,4451782.229
888,-0.1240631,0.0371088,336546.295,4451782.229
889,-0.0169441,0.0540614,336551.295,4451782.229
890,-0.1216616,0.0489717,336556.295,4451782.229
891,-0.148403,0.031313,336561.295,4451782.229
892,-0.0957719,0.0581461,336566.295,4451782.229
893,0.148352,0.0582768,336571.295,4451782.229
894,0.1152397,0.1185534,336576.295,4451782.229
895,0.0036785,0.0738152,336581.295,4451782.229
896,0.1532755,0.113642,336586.295,4451782.229
897,-0.0309462,0.1154684,336591.295,4451782.229
898,-0.0133781,0.0640676,336596.295,4451782.229
899,-0.0789144,0.0487666,336601.295,4451782.229
900,-0.0474879,0.0547454,336421.295,4451777.229
901,0.1038896,0.1120974,336426.295,4451777.229
902,-0.0257972,0.0892862,336431.295,4451777.229
903,-0.0958549,0.077956,336436.295,4451777.229
904,0.0305526,0.069315,336441.295,4451777.229
905,-0.0427496,0.0681878,336446.295,4451777.229
906,-0.0833928,0.0673727,336451.295,4451777.229
907,-0.0834069,0.0766806,336476.295,4451777.229
908,0.0140178,0.0630042,336491.295,4451777.229
909,0.0072126,0.0435479,336511.295,4451777.229
910,-0.0030695,0.0345667,336516.295,4451777.229
911,-0.0316051,0.0414318,336521.295,4451777.229
912,0.0440346,0.0337596,336526.295,4451777.229
913,0.0850329,0.0367998,336531.295,4451777.229
914,0.0898223,0.0662098,336536.295,4451777.229
915,-0.1106767,0.0291289,336541.295,4451777.229
916,-0.0381913,0.0382471,336551.295,4451777.229
917,-0.1093586,0.0535718,336556.295,4451777.229
918,-0.0777378,0.034499,336561.295,4451777.229
919,-0.022112,0.0313042,336566.295,4451777.229
920,0.0923044,0.0942217,336571.295,4451777.229
921,-0.0449805,0.1052867,336576.295,4451777.229
922,-0.0212107,0.0855747,336586.295,4451777.229
923,0.0634038,0.1072759,336591.295,4451777.229
924,0.0005263,0.1051747,336596.295,4451777.229
925,0.0401455,0.0598974,336601.295,4451777.229
926,0.0026857,0.0918593,336606.295,4451777.229
927,-0.0545397,0.0725446,336436.295,4451772.229
928,-0.0641123,0.065754,336441.295,4451772.229
929,-0.080487,0.0779733,336446.295,4451772.229
930,0.1910907,0.1439095,336451.295,4451772.229
931,-0.0883118,0.0859789,336456.295,4451772.229
